ID,innings,overs,ballnumber,batter,bowler,non-striker,extra_type,batsman_run,extras_run,total_run,non_boundary,isWicketDelivery,player_out,kind,fielders_involved,BattingTeam
1304064,2,2,2,Anuj Rawat,JJ Bumrah,F du Plessis,NA,2,0,2,0,0,NA,NA,NA,Royal Challengers Bangalore
1304064,2,2,3,Anuj Rawat,JJ Bumrah,F du Plessis,legbyes,0,1,1,0,0,NA,NA,NA,Royal Challengers Bangalore
1304064,2,2,4,F du Plessis,JJ Bumrah,Anuj Rawat,NA,1,0,1,0,0,NA,NA,NA,Royal Challengers Bangalore
1304064,2,2,5,Anuj Rawat,JJ Bumrah,F du Plessis,legbyes,0,1,1,0,0,NA,NA,NA,Royal Challengers Bangalore
1304064,2,2,6,F du Plessis,JJ Bumrah,Anuj Rawat,NA,1,0,1,0,0,NA,NA,NA,Royal Challengers Bangalore
1304064,2,3,1,F du Plessis,Basil Thampi,Anuj Rawat,wides,0,1,1,0,0,NA,NA,NA,Royal Challengers Bangalore
1304064,2,3,2,F du Plessis,Basil Thampi,Anuj Rawat,NA,1,0,1,0,0,NA,NA,NA,Royal Challengers Bangalore
1304064,2,3,3,Anuj Rawat,Basil Thampi,F du Plessis,NA,0,0,0,0,0,NA,NA,NA,Royal Challengers Bangalore
1304064,2,3,4,Anuj Rawat,Basil Thampi,F du Plessis,NA,0,0,0,0,0,NA,NA,NA,Royal Challengers Bangalore
1304064,2,3,5,Anuj Rawat,Basil Thampi,F du Plessis,NA,1,0,1,0,0,NA,NA,NA,Royal Challengers Bangalore
1304064,2,3,6,F du Plessis,Basil Thampi,Anuj Rawat,NA,1,0,1,0,0,NA,NA,NA,Royal Challengers Bangalore
1304064,2,3,7,Anuj Rawat,Basil Thampi,F du Plessis,NA,1,0,1,0,0,NA,NA,NA,Royal Challengers Bangalore
1304064,2,4,1,Anuj Rawat,M Ashwin,F du Plessis,NA,1,0,1,0,0,NA,NA,NA,Royal Challengers Bangalore
1304064,2,4,2,F du Plessis,M Ashwin,Anuj Rawat,NA,0,0,0,0,0,NA,NA,NA,Royal Challengers Bangalore
1304064,2,4,3,F du Plessis,M Ashwin,Anuj Rawat,NA,0,0,0,0,0,NA,NA,NA,Royal Challengers Bangalore
1304064,2,4,4,F du Plessis,M Ashwin,Anuj Rawat,NA,0,0,0,0,0,NA,NA,NA,Royal Challengers Bangalore
1304064,2,4,5,F du Plessis,M Ashwin,Anuj Rawat,NA,0,0,0,0,0,NA,NA,NA,Royal Challengers Bangalore
1304064,2,4,6,F du Plessis,M Ashwin,Anuj Rawat,NA,0,0,0,0,0,NA,NA,NA,Royal Challengers Bangalore
1304064,2,5,1,Anuj Rawat,JJ Bumrah,F du Plessis,NA,2,0,2,0,0,NA,NA,NA,Royal Challengers Bangalore
1304064,2,5,2,Anuj Rawat,JJ Bumrah,F du Plessis,NA,0,0,0,0,0,NA,NA,NA,Royal Challengers Bangalore
1304064,2,5,3,Anuj Rawat,JJ Bumrah,F du Plessis,NA,0,0,0,0,0,NA,NA,NA,Royal Challengers Bangalore
1304064,2,5,4,Anuj Rawat,JJ Bumrah,F du Plessis,NA,0,0,0,0,0,NA,NA,NA,Royal Challengers Bangalore
1304064,2,5,5,Anuj Rawat,JJ Bumrah,F du Plessis,NA,1,0,1,0,0,NA,NA,NA,Royal Challengers Bangalore
1304064,2,5,6,F du Plessis,JJ Bumrah,Anuj Rawat,NA,0,0,0,0,0,NA,NA,NA,Royal Challengers Bangalore
1304064,2,6,1,Anuj Rawat,M Ashwin,F du Plessis,NA,6,0,6,0,0,NA,NA,NA,Royal Challengers Bangalore
1304064,2,6,2,Anuj Rawat,M Ashwin,F du Plessis,NA,1,0,1,0,0,NA,NA,NA,Royal Challengers Bangalore
1304064,2,6,3,F du Plessis,M Ashwin,Anuj Rawat,NA,4,0,4,0,0,NA,NA,NA,Royal Challengers Bangalore
1304064,2,6,4,F du Plessis,M Ashwin,Anuj Rawat,NA,2,0,2,0,0,NA,NA,NA,Royal Challengers Bangalore
1304064,2,6,5,F du Plessis,M Ashwin,Anuj Rawat,NA,1,0,1,0,0,NA,NA,NA,Royal Challengers Bangalore
1304064,2,6,6,Anuj Rawat,M Ashwin,F du Plessis,wides,0,1,1,0,0,NA,NA,NA,Royal Challengers Bangalore
1304064,2,6,7,Anuj Rawat,M Ashwin,F du Plessis,NA,0,0,0,0,0,NA,NA,NA,Royal Challengers Bangalore
1304064,2,7,1,F du Plessis,KA Pollard,Anuj Rawat,NA,1,0,1,0,0,NA,NA,NA,Royal Challengers Bangalore
1304064,2,7,2,Anuj Rawat,KA Pollard,F du Plessis,NA,1,0,1,0,0,NA,NA,NA,Royal Challengers Bangalore
1304064,2,7,3,F du Plessis,KA Pollard,Anuj Rawat,NA,1,0,1,0,0,NA,NA,NA,Royal Challengers Bangalore
1304064,2,7,4,Anuj Rawat,KA Pollard,F du Plessis,NA,1,0,1,0,0,NA,NA,NA,Royal Challengers Bangalore
1304064,2,7,5,F du Plessis,KA Pollard,Anuj Rawat,NA,0,0,0,0,0,NA,NA,NA,Royal Challengers Bangalore
1304064,2,7,6,F du Plessis,KA Pollard,Anuj Rawat,NA,1,0,1,0,0,NA,NA,NA,Royal Challengers Bangalore
1304064,2,8,1,F du Plessis,JD Unadkat,Anuj Rawat,NA,0,0,0,0,1,F du Plessis,caught,SA Yadav,Royal Challengers Bangalore
1304064,2,8,2,V Kohli,JD Unadkat,Anuj Rawat,NA,0,0,0,0,0,NA,NA,NA,Royal Challengers Bangalore
1304064,2,8,3,V Kohli,JD Unadkat,Anuj Rawat,NA,0,0,0,0,0,NA,NA,NA,Royal Challengers Bangalore
1304064,2,8,4,V Kohli,JD Unadkat,Anuj Rawat,NA,1,0,1,0,0,NA,NA,NA,Royal Challengers Bangalore
1304064,2,8,5,Anuj Rawat,JD Unadkat,V Kohli,NA,1,0,1,0,0,NA,NA,NA,Royal Challengers Bangalore
1304064,2,8,6,V Kohli,JD Unadkat,Anuj Rawat,NA,1,0,1,0,0,NA,NA,NA,Royal Challengers Bangalore
1304064,2,9,1,V Kohli,KA Pollard,Anuj Rawat,NA,1,0,1,0,0,NA,NA,NA,Royal Challengers Bangalore
1304064,2,9,2,Anuj Rawat,KA Pollard,V Kohli,NA,0,0,0,0,0,NA,NA,NA,Royal Challengers Bangalore
1304064,2,9,3,Anuj Rawat,KA Pollard,V Kohli,NA,1,0,1,0,0,NA,NA,NA,Royal Challengers Bangalore
1304064,2,9,4,V Kohli,KA Pollard,Anuj Rawat,NA,4,0,4,0,0,NA,NA,NA,Royal Challengers Bangalore
1304064,2,9,5,V Kohli,KA Pollard,Anuj Rawat,NA,1,0,1,0,0,NA,NA,NA,Royal Challengers Bangalore
1304064,2,9,6,Anuj Rawat,KA Pollard,V Kohli,NA,1,0,1,0,0,NA,NA,NA,Royal Challengers Bangalore
1304064,2,10,1,Anuj Rawat,M Ashwin,V Kohli,NA,4,0,4,0,0,NA,NA,NA,Royal Challengers Bangalore
1304064,2,10,2,Anuj Rawat,M Ashwin,V Kohli,NA,1,0,1,0,0,NA,NA,NA,Royal Challengers Bangalore
1304064,2,10,3,V Kohli,M Ashwin,Anuj Rawat,NA,0,0,0,0,0,NA,NA,NA,Royal Challengers Bangalore
1304064,2,10,4,V Kohli,M Ashwin,Anuj Rawat,NA,4,0,4,0,0,NA,NA,NA,Royal Challengers Bangalore
1304064,2,10,5,V Kohli,M Ashwin,Anuj Rawat,NA,1,0,1,0,0,NA,NA,NA,Royal Challengers Bangalore
1304064,2,10,6,Anuj Rawat,M Ashwin,V Kohli,NA,0,0,0,0,0,NA,NA,NA,Royal Challengers Bangalore
1304064,2,11,1,V Kohli,Basil Thampi,Anuj Rawat,NA,4,0,4,0,0,NA,NA,NA,Royal Challengers Bangalore
1304064,2,11,2,V Kohli,Basil Thampi,Anuj Rawat,NA,0,0,0,0,0,NA,NA,NA,Royal Challengers Bangalore
1304064,2,11,3,V Kohli,Basil Thampi,Anuj Rawat,NA,0,0,0,0,0,NA,NA,NA,Royal Challengers Bangalore
1304064,2,11,4,V Kohli,Basil Thampi,Anuj Rawat,NA,1,0,1,0,0,NA,NA,NA,Royal Challengers Bangalore
1304064,2,11,5,Anuj Rawat,Basil Thampi,V Kohli,NA,6,0,6,0,0,NA,NA,NA,Royal Challengers Bangalore
1304064,2,11,6,Anuj Rawat,Basil Thampi,V Kohli,NA,4,0,4,0,0,NA,NA,NA,Royal Challengers Bangalore
1304064,2,12,1,V Kohli,JD Unadkat,Anuj Rawat,NA,2,0,2,0,0,NA,NA,NA,Royal Challengers Bangalore
1304064,2,12,2,V Kohli,JD Unadkat,Anuj Rawat,NA,1,0,1,0,0,NA,NA,NA,Royal Challengers Bangalore
1304064,2,12,3,Anuj Rawat,JD Unadkat,V Kohli,NA,1,0,1,0,0,NA,NA,NA,Royal Challengers Bangalore
1304064,2,12,4,V Kohli,JD Unadkat,Anuj Rawat,NA,1,0,1,0,0,NA,NA,NA,Royal Challengers Bangalore
1304064,2,12,5,Anuj Rawat,JD Unadkat,V Kohli,NA,0,0,0,0,0,NA,NA,NA,Royal Challengers Bangalore
1304064,2,12,6,Anuj Rawat,JD Unadkat,V Kohli,NA,1,0,1,0,0,NA,NA,NA,Royal Challengers Bangalore
1304064,2,13,1,Anuj Rawat,JJ Bumrah,V Kohli,NA,1,0,1,0,0,NA,NA,NA,Royal Challengers Bangalore
1304064,2,13,2,V Kohli,JJ Bumrah,Anuj Rawat,NA,1,0,1,0,0,NA,NA,NA,Royal Challengers Bangalore
1304064,2,13,3,Anuj Rawat,JJ Bumrah,V Kohli,NA,1,0,1,0,0,NA,NA,NA,Royal Challengers Bangalore
1304064,2,13,4,V Kohli,JJ Bumrah,Anuj Rawat,NA,4,0,4,0,0,NA,NA,NA,Royal Challengers Bangalore
1304064,2,13,5,V Kohli,JJ Bumrah,Anuj Rawat,NA,0,0,0,0,0,NA,NA,NA,Royal Challengers Bangalore
1304064,2,13,6,V Kohli,JJ Bumrah,Anuj Rawat,NA,3,0,3,0,0,NA,NA,NA,Royal Challengers Bangalore
1304064,2,14,1,V Kohli,Basil Thampi,Anuj Rawat,NA,4,0,4,0,0,NA,NA,NA,Royal Challengers Bangalore
1304064,2,14,2,V Kohli,Basil Thampi,Anuj Rawat,NA,2,0,2,0,0,NA,NA,NA,Royal Challengers Bangalore
1304064,2,14,3,V Kohli,Basil Thampi,Anuj Rawat,NA,0,0,0,0,0,NA,NA,NA,Royal Challengers Bangalore
1304064,2,14,4,V Kohli,Basil Thampi,Anuj Rawat,NA,1,0,1,0,0,NA,NA,NA,Royal Challengers Bangalore
1304064,2,14,5,Anuj Rawat,Basil Thampi,V Kohli,NA,1,0,1,0,0,NA,NA,NA,Royal Challengers Bangalore
1304064,2,14,6,V Kohli,Basil Thampi,Anuj Rawat,NA,1,0,1,0,0,NA,NA,NA,Royal Challengers Bangalore
1304064,2,15,1,V Kohli,KA Pollard,Anuj Rawat,NA,1,0,1,0,0,NA,NA,NA,Royal Challengers Bangalore
1304064,2,15,2,Anuj Rawat,KA Pollard,V Kohli,NA,1,0,1,0,0,NA,NA,NA,Royal Challengers Bangalore
1304064,2,15,3,V Kohli,KA Pollard,Anuj Rawat,NA,1,0,1,0,0,NA,NA,NA,Royal Challengers Bangalore
1304064,2,15,4,Anuj Rawat,KA Pollard,V Kohli,wides,0,1,1,0,0,NA,NA,NA,Royal Challengers Bangalore
1304064,2,15,5,Anuj Rawat,KA Pollard,V Kohli,NA,0,0,0,0,0,NA,NA,NA,Royal Challengers Bangalore
1304064,2,15,6,Anuj Rawat,KA Pollard,V Kohli,NA,6,0,6,0,0,NA,NA,NA,Royal Challengers Bangalore
1304064,2,15,7,Anuj Rawat,KA Pollard,V Kohli,NA,1,0,1,0,0,NA,NA,NA,Royal Challengers Bangalore
1304064,2,16,1,Anuj Rawat,JD Unadkat,V Kohli,NA,0,0,0,0,0,NA,NA,NA,Royal Challengers Bangalore
1304064,2,16,2,Anuj Rawat,JD Unadkat,V Kohli,NA,6,0,6,0,0,NA,NA,NA,Royal Challengers Bangalore
1304064,2,16,3,Anuj Rawat,JD Unadkat,V Kohli,legbyes,0,1,1,0,0,NA,NA,NA,Royal Challengers Bangalore
1304064,2,16,4,V Kohli,JD Unadkat,Anuj Rawat,NA,0,0,0,0,0,NA,NA,NA,Royal Challengers Bangalore
1304064,2,16,5,V Kohli,JD Unadkat,Anuj Rawat,NA,1,0,1,0,1,Anuj Rawat,run out,Ramandeep Singh,Royal Challengers Bangalore
1304064,2,16,6,V Kohli,JD Unadkat,KD Karthik,NA,1,0,1,0,0,NA,NA,NA,Royal Challengers Bangalore
1304064,2,17,1,V Kohli,JJ Bumrah,KD Karthik,NA,2,0,2,0,0,NA,NA,NA,Royal Challengers Bangalore
1304064,2,17,2,V Kohli,JJ Bumrah,KD Karthik,NA,1,0,1,0,0,NA,NA,NA,Royal Challengers Bangalore
1304064,2,17,3,KD Karthik,JJ Bumrah,V Kohli,NA,1,0,1,0,0,NA,NA,NA,Royal Challengers Bangalore
1304064,2,17,4,V Kohli,JJ Bumrah,KD Karthik,NA,0,0,0,0,0,NA,NA,NA,Royal Challengers Bangalore
1304064,2,17,5,V Kohli,JJ Bumrah,KD Karthik,NA,3,0,3,0,0,NA,NA,NA,Royal Challengers Bangalore
1304064,2,17,6,KD Karthik,JJ Bumrah,V Kohli,NA,6,0,6,0,0,NA,NA,NA,Royal Challengers Bangalore
1304064,2,18,1,V Kohli,D Brevis,KD Karthik,NA,0,0,0,0,1,V Kohli,lbw,NA,Royal Challengers Bangalore
1304064,2,18,2,GJ Maxwell,D Brevis,KD Karthik,NA,4,0,4,0,0,NA,NA,NA,Royal Challengers Bangalore
1304064,2,18,3,GJ Maxwell,D Brevis,KD Karthik,NA,4,0,4,0,0,NA,NA,NA,Royal Challengers Bangalore
1304063,1,0,1,RV Uthappa,B Kumar,RD Gaikwad,NA,0,0,0,0,0,NA,NA,NA,Chennai Super Kings
1304063,1,0,2,RV Uthappa,B Kumar,RD Gaikwad,NA,4,0,4,0,0,NA,NA,NA,Chennai Super Kings
1304063,1,0,3,RV Uthappa,B Kumar,RD Gaikwad,NA,2,0,2,0,0,NA,NA,NA,Chennai Super Kings
1304063,1,0,4,RV Uthappa,B Kumar,RD Gaikwad,NA,2,0,2,0,0,NA,NA,NA,Chennai Super Kings
1304063,1,0,5,RV Uthappa,B Kumar,RD Gaikwad,NA,0,0,0,0,0,NA,NA,NA,Chennai Super Kings
1304063,1,0,6,RV Uthappa,B Kumar,RD Gaikwad,NA,0,0,0,0,0,NA,NA,NA,Chennai Super Kings
1304063,1,1,1,RD Gaikwad,M Jansen,RV Uthappa,NA,0,0,0,0,0,NA,NA,NA,Chennai Super Kings
1304063,1,1,2,RD Gaikwad,M Jansen,RV Uthappa,NA,1,0,1,0,0,NA,NA,NA,Chennai Super Kings
1304063,1,1,3,RV Uthappa,M Jansen,RD Gaikwad,NA,0,0,0,0,0,NA,NA,NA,Chennai Super Kings
1304063,1,1,4,RV Uthappa,M Jansen,RD Gaikwad,NA,3,0,3,0,0,NA,NA,NA,Chennai Super Kings
1304063,1,1,5,RD Gaikwad,M Jansen,RV Uthappa,NA,0,0,0,0,0,NA,NA,NA,Chennai Super Kings
1304063,1,1,6,RD Gaikwad,M Jansen,RV Uthappa,NA,4,0,4,0,0,NA,NA,NA,Chennai Super Kings
1304063,1,2,1,RV Uthappa,B Kumar,RD Gaikwad,NA,3,0,3,0,0,NA,NA,NA,Chennai Super Kings
1304063,1,2,2,RD Gaikwad,B Kumar,RV Uthappa,NA,1,0,1,0,0,NA,NA,NA,Chennai Super Kings
1304063,1,2,3,RV Uthappa,B Kumar,RD Gaikwad,NA,1,0,1,0,0,NA,NA,NA,Chennai Super Kings
1304063,1,2,4,RD Gaikwad,B Kumar,RV Uthappa,NA,0,0,0,0,0,NA,NA,NA,Chennai Super Kings
1304063,1,2,5,RD Gaikwad,B Kumar,RV Uthappa,NA,0,0,0,0,0,NA,NA,NA,Chennai Super Kings
1304063,1,2,6,RD Gaikwad,B Kumar,RV Uthappa,NA,4,0,4,0,0,NA,NA,NA,Chennai Super Kings
1304063,1,3,1,RV Uthappa,Washington Sundar,RD Gaikwad,NA,0,0,0,0,1,RV Uthappa,caught,AK Markram,Chennai Super Kings
1304063,1,3,2,MM Ali,Washington Sundar,RD Gaikwad,NA,1,0,1,0,0,NA,NA,NA,Chennai Super Kings
1304063,1,3,3,RD Gaikwad,Washington Sundar,MM Ali,NA,0,0,0,0,0,NA,NA,NA,Chennai Super Kings
1304063,1,3,4,RD Gaikwad,Washington Sundar,MM Ali,NA,0,0,0,0,0,NA,NA,NA,Chennai Super Kings
1304063,1,3,5,RD Gaikwad,Washington Sundar,MM Ali,NA,2,0,2,0,0,NA,NA,NA,Chennai Super Kings
1304063,1,3,6,RD Gaikwad,Washington Sundar,MM Ali,NA,4,0,4,0,0,NA,NA,NA,Chennai Super Kings
1304063,1,4,1,MM Ali,M Jansen,RD Gaikwad,NA,0,0,0,0,0,NA,NA,NA,Chennai Super Kings
1304063,1,4,2,MM Ali,M Jansen,RD Gaikwad,NA,0,0,0,0,0,NA,NA,NA,Chennai Super Kings
1304063,1,4,3,MM Ali,M Jansen,RD Gaikwad,NA,2,0,2,0,0,NA,NA,NA,Chennai Super Kings
1304063,1,4,4,MM Ali,M Jansen,RD Gaikwad,NA,0,0,0,0,0,NA,NA,NA,Chennai Super Kings
1304063,1,4,5,MM Ali,M Jansen,RD Gaikwad,NA,0,0,0,0,0,NA,NA,NA,Chennai Super Kings
1304063,1,4,6,MM Ali,M Jansen,RD Gaikwad,NA,2,0,2,0,0,NA,NA,NA,Chennai Super Kings
1304063,1,5,1,RD Gaikwad,T Natarajan,MM Ali,NA,0,0,0,0,1,RD Gaikwad,bowled,NA,Chennai Super Kings
1304063,1,5,2,AT Rayudu,T Natarajan,MM Ali,NA,0,0,0,0,0,NA,NA,NA,Chennai Super Kings
1304063,1,5,3,AT Rayudu,T Natarajan,MM Ali,NA,1,0,1,0,0,NA,NA,NA,Chennai Super Kings
1304063,1,5,4,MM Ali,T Natarajan,AT Rayudu,NA,4,0,4,0,0,NA,NA,NA,Chennai Super Kings
1304063,1,5,5,MM Ali,T Natarajan,AT Rayudu,NA,0,0,0,0,0,NA,NA,NA,Chennai Super Kings
1304063,1,5,6,MM Ali,T Natarajan,AT Rayudu,NA,0,0,0,0,0,NA,NA,NA,Chennai Super Kings
1304063,1,6,1,AT Rayudu,Umran Malik,MM Ali,NA,0,0,0,0,0,NA,NA,NA,Chennai Super Kings
1304063,1,6,2,AT Rayudu,Umran Malik,MM Ali,NA,0,0,0,0,0,NA,NA,NA,Chennai Super Kings
1304063,1,6,3,AT Rayudu,Umran Malik,MM Ali,NA,4,0,4,0,0,NA,NA,NA,Chennai Super Kings
1304063,1,6,4,AT Rayudu,Umran Malik,MM Ali,NA,0,0,0,0,0,NA,NA,NA,Chennai Super Kings
1304063,1,6,5,AT Rayudu,Umran Malik,MM Ali,NA,0,0,0,0,0,NA,NA,NA,Chennai Super Kings
1304063,1,6,6,AT Rayudu,Umran Malik,MM Ali,NA,0,0,0,0,0,NA,NA,NA,Chennai Super Kings
1304063,1,7,1,MM Ali,Washington Sundar,AT Rayudu,NA,1,0,1,0,0,NA,NA,NA,Chennai Super Kings
1304063,1,7,2,AT Rayudu,Washington Sundar,MM Ali,NA,1,0,1,0,0,NA,NA,NA,Chennai Super Kings
1304063,1,7,3,MM Ali,Washington Sundar,AT Rayudu,NA,1,0,1,0,0,NA,NA,NA,Chennai Super Kings
1304063,1,7,4,AT Rayudu,Washington Sundar,MM Ali,NA,1,0,1,0,0,NA,NA,NA,Chennai Super Kings
1304063,1,7,5,MM Ali,Washington Sundar,AT Rayudu,NA,1,0,1,0,0,NA,NA,NA,Chennai Super Kings
1304063,1,7,6,AT Rayudu,Washington Sundar,MM Ali,NA,1,0,1,0,0,NA,NA,NA,Chennai Super Kings
1304063,1,8,1,AT Rayudu,Umran Malik,MM Ali,NA,1,0,1,0,0,NA,NA,NA,Chennai Super Kings
1304063,1,8,2,MM Ali,Umran Malik,AT Rayudu,NA,0,0,0,0,0,NA,NA,NA,Chennai Super Kings
1304063,1,8,3,MM Ali,Umran Malik,AT Rayudu,NA,4,0,4,0,0,NA,NA,NA,Chennai Super Kings
1304063,1,8,4,MM Ali,Umran Malik,AT Rayudu,NA,2,0,2,0,0,NA,NA,NA,Chennai Super Kings
1304063,1,8,5,MM Ali,Umran Malik,AT Rayudu,NA,1,0,1,0,0,NA,NA,NA,Chennai Super Kings
1304063,1,8,6,AT Rayudu,Umran Malik,MM Ali,NA,4,0,4,0,0,NA,NA,NA,Chennai Super Kings
1304063,1,9,1,MM Ali,Washington Sundar,AT Rayudu,NA,1,0,1,0,0,NA,NA,NA,Chennai Super Kings
1304063,1,9,2,AT Rayudu,Washington Sundar,MM Ali,NA,1,0,1,0,0,NA,NA,NA,Chennai Super Kings
1304063,1,9,3,MM Ali,Washington Sundar,AT Rayudu,NA,1,0,1,0,0,NA,NA,NA,Chennai Super Kings
1304063,1,9,4,AT Rayudu,Washington Sundar,MM Ali,NA,1,0,1,0,0,NA,NA,NA,Chennai Super Kings
1304063,1,9,5,MM Ali,Washington Sundar,AT Rayudu,NA,0,0,0,0,0,NA,NA,NA,Chennai Super Kings
1304063,1,9,6,MM Ali,Washington Sundar,AT Rayudu,NA,1,0,1,0,0,NA,NA,NA,Chennai Super Kings
1304063,1,10,1,MM Ali,M Jansen,AT Rayudu,NA,1,0,1,0,0,NA,NA,NA,Chennai Super Kings
1304063,1,10,2,AT Rayudu,M Jansen,MM Ali,NA,4,0,4,0,0,NA,NA,NA,Chennai Super Kings
1304063,1,10,3,AT Rayudu,M Jansen,MM Ali,NA,4,0,4,0,0,NA,NA,NA,Chennai Super Kings
1304063,1,10,4,AT Rayudu,M Jansen,MM Ali,NA,0,0,0,0,0,NA,NA,NA,Chennai Super Kings
1304063,1,10,5,AT Rayudu,M Jansen,MM Ali,NA,0,0,0,0,0,NA,NA,NA,Chennai Super Kings
1304063,1,10,6,AT Rayudu,M Jansen,MM Ali,NA,1,0,1,0,0,NA,NA,NA,Chennai Super Kings
1304063,1,11,1,AT Rayudu,T Natarajan,MM Ali,NA,1,0,1,0,0,NA,NA,NA,Chennai Super Kings
1304063,1,11,2,MM Ali,T Natarajan,AT Rayudu,NA,1,0,1,0,0,NA,NA,NA,Chennai Super Kings
1304063,1,11,3,AT Rayudu,T Natarajan,MM Ali,NA,1,0,1,0,0,NA,NA,NA,Chennai Super Kings
1304063,1,11,4,MM Ali,T Natarajan,AT Rayudu,NA,1,0,1,0,0,NA,NA,NA,Chennai Super Kings
1304063,1,11,5,AT Rayudu,T Natarajan,MM Ali,NA,1,0,1,0,0,NA,NA,NA,Chennai Super Kings
1304063,1,11,6,MM Ali,T Natarajan,AT Rayudu,NA,1,0,1,0,0,NA,NA,NA,Chennai Super Kings
1304063,1,12,1,MM Ali,Umran Malik,AT Rayudu,NA,2,0,2,0,0,NA,NA,NA,Chennai Super Kings
1304063,1,12,2,MM Ali,Umran Malik,AT Rayudu,NA,6,0,6,0,0,NA,NA,NA,Chennai Super Kings
1304063,1,12,3,MM Ali,Umran Malik,AT Rayudu,NA,4,0,4,0,0,NA,NA,NA,Chennai Super Kings
1304063,1,12,4,MM Ali,Umran Malik,AT Rayudu,NA,1,0,1,0,0,NA,NA,NA,Chennai Super Kings
1304063,1,12,5,AT Rayudu,Umran Malik,MM Ali,NA,0,0,0,0,0,NA,NA,NA,Chennai Super Kings
1304063,1,12,6,AT Rayudu,Umran Malik,MM Ali,NA,0,0,0,0,0,NA,NA,NA,Chennai Super Kings
1304063,1,13,1,MM Ali,Washington Sundar,AT Rayudu,NA,1,0,1,0,0,NA,NA,NA,Chennai Super Kings
1304063,1,13,2,AT Rayudu,Washington Sundar,MM Ali,NA,0,0,0,0,0,NA,NA,NA,Chennai Super Kings
1304063,1,13,3,AT Rayudu,Washington Sundar,MM Ali,NA,0,0,0,0,1,AT Rayudu,caught,AK Markram,Chennai Super Kings
1304063,1,13,4,S Dube,Washington Sundar,MM Ali,NA,1,0,1,0,0,NA,NA,NA,Chennai Super Kings
1304063,1,13,5,MM Ali,Washington Sundar,S Dube,NA,0,0,0,0,0,NA,NA,NA,Chennai Super Kings
1304063,1,13,6,MM Ali,Washington Sundar,S Dube,NA,1,0,1,0,0,NA,NA,NA,Chennai Super Kings
1304063,1,14,1,MM Ali,AK Markram,S Dube,NA,1,0,1,0,0,NA,NA,NA,Chennai Super Kings
1304063,1,14,2,S Dube,AK Markram,MM Ali,NA,0,0,0,0,0,NA,NA,NA,Chennai Super Kings
1304063,1,14,3,S Dube,AK Markram,MM Ali,NA,1,0,1,0,0,NA,NA,NA,Chennai Super Kings
1304063,1,14,4,MM Ali,AK Markram,S Dube,NA,6,0,6,0,0,NA,NA,NA,Chennai Super Kings
1304063,1,14,5,MM Ali,AK Markram,S Dube,NA,0,0,0,0,1,MM Ali,caught,RA Tripathi,Chennai Super Kings
1304063,1,14,6,RA Jadeja,AK Markram,S Dube,NA,0,0,0,0,0,NA,NA,NA,Chennai Super Kings
1304063,1,15,1,S Dube,T Natarajan,RA Jadeja,NA,1,0,1,0,0,NA,NA,NA,Chennai Super Kings
1304063,1,15,2,RA Jadeja,T Natarajan,S Dube,NA,1,0,1,0,0,NA,NA,NA,Chennai Super Kings
1304063,1,15,3,S Dube,T Natarajan,RA Jadeja,NA,0,0,0,0,1,S Dube,caught,Umran Malik,Chennai Super Kings
1304063,1,15,4,MS Dhoni,T Natarajan,RA Jadeja,NA,1,0,1,0,0,NA,NA,NA,Chennai Super Kings
1304063,1,15,5,RA Jadeja,T Natarajan,MS Dhoni,NA,1,0,1,0,0,NA,NA,NA,Chennai Super Kings
1304063,1,15,6,MS Dhoni,T Natarajan,RA Jadeja,NA,1,0,1,0,0,NA,NA,NA,Chennai Super Kings
1304063,1,16,1,MS Dhoni,B Kumar,RA Jadeja,NA,1,0,1,0,0,NA,NA,NA,Chennai Super Kings
1304063,1,16,2,RA Jadeja,B Kumar,MS Dhoni,NA,0,0,0,0,0,NA,NA,NA,Chennai Super Kings
1304063,1,16,3,RA Jadeja,B Kumar,MS Dhoni,NA,2,0,2,0,0,NA,NA,NA,Chennai Super Kings
1304063,1,16,4,RA Jadeja,B Kumar,MS Dhoni,NA,1,0,1,0,0,NA,NA,NA,Chennai Super Kings
1304063,1,16,5,MS Dhoni,B Kumar,RA Jadeja,NA,0,0,0,0,0,NA,NA,NA,Chennai Super Kings
1304063,1,16,6,MS Dhoni,B Kumar,RA Jadeja,NA,0,0,0,0,0,NA,NA,NA,Chennai Super Kings
1304063,1,17,1,RA Jadeja,M Jansen,MS Dhoni,NA,4,0,4,0,0,NA,NA,NA,Chennai Super Kings
1304063,1,17,2,RA Jadeja,M Jansen,MS Dhoni,NA,1,0,1,0,0,NA,NA,NA,Chennai Super Kings
1304063,1,17,3,MS Dhoni,M Jansen,RA Jadeja,NA,0,0,0,0,1,MS Dhoni,caught,Umran Malik,Chennai Super Kings
1304063,1,17,4,DJ Bravo,M Jansen,RA Jadeja,NA,1,0,1,0,0,NA,NA,NA,Chennai Super Kings
1304063,1,17,5,RA Jadeja,M Jansen,DJ Bravo,NA,2,0,2,0,0,NA,NA,NA,Chennai Super Kings
1304063,1,17,6,RA Jadeja,M Jansen,DJ Bravo,NA,0,0,0,0,0,NA,NA,NA,Chennai Super Kings
1304063,1,18,1,DJ Bravo,T Natarajan,RA Jadeja,NA,1,0,1,0,0,NA,NA,NA,Chennai Super Kings
